Date,Store Location,Product Category,Units Sold,Sales Amount,Promotions/Discounts,Day Type
2024-10-04,Bangalore,Groceries,69,4623,1,Weekday
2024-10-04,Bangalore,Furniture,12,19452,0,Weekday
2024-10-04,Bangalore,Cosmetics,31,10540,0,Weekday
2024-10-04,Hyderabad,Electronics,25,38800,0,Weekday
2024-10-04,Hyderabad,Clothing,42,16128,0,Weekday
2024-10-04,Hyderabad,Groceries,97,8730,1,Weekday
2024-10-04,Hyderabad,Furniture,13,31122,0,Weekday
2024-10-04,Hyderabad,Cosmetics,41,27101,0,Weekday
2024-10-05,Kolkata,Electronics,22,53196,0,Weekend
2024-10-05,Kolkata,Clothing,49,58751,1,Weekend
2024-10-05,Kolkata,Groceries,77,10857,0,Weekend
2024-10-05,Kolkata,Furniture,12,35964,0,Weekend
2024-10-05,Kolkata,Cosmetics,30,9090,1,Weekend
2024-10-05,Delhi,Electronics,25,58925,1,Weekend
2024-10-05,Delhi,Clothing,41,21115,0,Weekend
2024-10-05,Delhi,Groceries,83,15687,0,Weekend
2024-10-05,Delhi,Furniture,14,71274,1,Weekend
2024-10-05,Delhi,Cosmetics,44,17908,1,Weekend
2024-10-05,Mumbai,Electronics,26,21164,0,Weekend
2024-10-05,Mumbai,Clothing,59,46669,0,Weekend
2024-10-05,Mumbai,Groceries,71,6603,0,Weekend
2024-10-05,Mumbai,Furniture,13,44057,0,Weekend
2024-10-05,Mumbai,Cosmetics,37,17982,1,Weekend
2024-10-05,Bangalore,Electronics,26,54444,0,Weekend
2024-10-05,Bangalore,Clothing,52,47528,0,Weekend
2024-10-05,Bangalore,Groceries,91,6279,1,Weekend
2024-10-05,Bangalore,Furniture,17,35394,1,Weekend
2024-10-05,Bangalore,Cosmetics,30,12690,0,Weekend
2024-10-05,Hyderabad,Electronics,29,28594,0,Weekend
2024-10-05,Hyderabad,Clothing,45,40275,1,Weekend
2024-10-05,Hyderabad,Groceries,103,7828,1,Weekend
2024-10-05,Hyderabad,Furniture,16,63264,1,Weekend
2024-10-05,Hyderabad,Cosmetics,31,15345,0,Weekend
2024-10-06,Kolkata,Electronics,29,65221,0,Weekend
2024-10-06,Kolkata,Clothing,44,39732,1,Weekend
2024-10-06,Kolkata,Groceries,82,9266,0,Weekend
2024-10-06,Kolkata,Furniture,13,55250,1,Weekend
2024-10-06,Kolkata,Cosmetics,29,5075,0,Weekend
2024-10-06,Delhi,Electronics,24,38232,0,Weekend
2024-10-06,Delhi,Clothing,45,35640,1,Weekend
2024-10-06,Delhi,Groceries,81,8586,0,Weekend
2024-10-06,Delhi,Furniture,14,52444,1,Weekend
2024-10-06,Delhi,Cosmetics,46,21206,1,Weekend
2024-10-06,Mumbai,Electronics,21,19572,0,Weekend
2024-10-06,Mumbai,Clothing,33,19107,1,Weekend
2024-10-06,Mumbai,Groceries,106,17066,1,Weekend
2024-10-06,Mumbai,Furniture,13,65052,1,Weekend
2024-10-06,Mumbai,Cosmetics,26,16458,0,Weekend
2024-10-06,Bangalore,Electronics,18,39222,0,Weekend
2024-10-06,Bangalore,Clothing,59,63661,0,Weekend
2024-10-06,Bangalore,Groceries,52,3484,0,Weekend
2024-10-06,Bangalore,Furniture,14,41524,1,Weekend
2024-10-06,Bangalore,Cosmetics,28,9828,0,Weekend
2024-10-06,Hyderabad,Electronics,29,36192,1,Weekend
2024-10-06,Hyderabad,Clothing,45,37665,0,Weekend
2024-10-06,Hyderabad,Groceries,107,5992,1,Weekend
2024-10-06,Hyderabad,Furniture,11,27885,0,Weekend
2024-10-06,Hyderabad,Cosmetics,33,21582,1,Weekend
2024-10-07,Kolkata,Electronics,31,51119,0,Weekday
2024-10-07,Kolkata,Clothing,36,14724,0,Weekday
2024-10-07,Kolkata,Groceries,84,14868,0,Weekday
2024-10-07,Kolkata,Furniture,10,38080,0,Weekday
2024-10-07,Kolkata,Cosmetics,38,22990,0,Weekday
2024-10-07,Delhi,Electronics,23,46276,0,Weekday
2024-10-07,Delhi,Clothing,47,39292,0,Weekday
2024-10-07,Delhi,Groceries,74,6438,0,Weekday
2024-10-07,Delhi,Furniture,9,47736,1,Weekday
2024-10-07,Delhi,Cosmetics,43,24295,1,Weekday
2024-10-07,Mumbai,Electronics,29,25404,1,Weekday
2024-10-07,Mumbai,Clothing,43,44763,0,Weekday
2024-10-07,Mumbai,Groceries,75,13950,0,Weekday
2024-10-07,Mumbai,Furniture,10,46690,0,Weekday
2024-10-07,Mumbai,Cosmetics,31,13764,0,Weekday
2024-10-07,Bangalore,Electronics,16,25232,0,Weekday
2024-10-07,Bangalore,Clothing,39,12597,1,Weekday
2024-10-07,Bangalore,Groceries,77,12397,0,Weekday
2024-10-07,Bangalore,Furniture,12,49188,0,Weekday
2024-10-07,Bangalore,Cosmetics,35,5880,0,Weekday
2024-10-07,Hyderabad,Electronics,18,33156,0,Weekday
2024-10-07,Hyderabad,Clothing,49,39592,0,Weekday
2024-10-07,Hyderabad,Groceries,68,6392,1,Weekday
2024-10-07,Hyderabad,Furniture,18,37044,1,Weekday
2024-10-07,Hyderabad,Cosmetics,29,17632,0,Weekday
2024-10-08,Kolkata,Electronics,32,54592,0,Weekday
2024-10-08,Kolkata,Clothing,40,38640,0,Weekday
2024-10-08,Kolkata,Groceries,64,8896,0,Weekday
2024-10-08,Kolkata,Furniture,15,40035,1,Weekday
2024-10-08,Kolkata,Cosmetics,28,15988,0,Weekday
2024-10-08,Delhi,Electronics,26,34008,0,Weekday
2024-10-08,Delhi,Clothing,54,16578,0,Weekday
2024-10-08,Delhi,Groceries,75,9750,0,Weekday
2024-10-08,Delhi,Furniture,13,46150,0,Weekday
2024-10-08,Delhi,Cosmetics,41,28044,1,Weekday
2024-10-08,Mumbai,Electronics,26,47840,0,Weekday
2024-10-08,Mumbai,Clothing,35,39095,0,Weekday
2024-10-08,Mumbai,Groceries,79,6162,0,Weekday
2024-10-08,Mumbai,Furniture,13,62179,0,Weekday
2024-10-08,Mumbai,Cosmetics,30,17340,0,Weekday
2024-10-08,Bangalore,Electronics,26,27950,0,Weekday
2024-10-08,Bangalore,Clothing,49,29596,0,Weekday
2024-10-08,Bangalore,Groceries,73,11388,0,Weekday
2024-10-08,Bangalore,Furniture,11,37147,0,Weekday
2024-10-08,Bangalore,Cosmetics,44,19800,1,Weekday
2024-10-08,Hyderabad,Electronics,30,58410,0,Weekday
2024-10-08,Hyderabad,Clothing,48,34464,1,Weekday
2024-10-08,Hyderabad,Groceries,81,11421,0,Weekday
2024-10-08,Hyderabad,Furniture,11,61006,0,Weekday
2024-10-08,Hyderabad,Cosmetics,32,24992,0,Weekday
2024-10-09,Kolkata,Electronics,27,60507,0,Weekday
2024-10-09,Kolkata,Clothing,37,39368,0,Weekday
2024-10-09,Kolkata,Groceries,72,11664,0,Weekday
2024-10-09,Kolkata,Furniture,13,76050,0,Weekday
2024-10-09,Kolkata,Cosmetics,28,5096,0,Weekday
2024-10-09,Delhi,Electronics,25,33300,0,Weekday
2024-10-09,Delhi,Clothing,52,17264,0,Weekday
2024-10-09,Delhi,Groceries,109,17876,1,Weekday
2024-10-09,Delhi,Furniture,19,54093,1,Weekday
2024-10-09,Delhi,Cosmetics,38,12236,1,Weekday
2024-10-09,Mumbai,Electronics,26,38636,0,Weekday
2024-10-09,Mumbai,Clothing,45,40725,0,Weekday
2024-10-09,Mumbai,Groceries,66,5610,0,Weekday
2024-10-09,Mumbai,Furniture,12,46044,0,Weekday
2024-10-09,Mumbai,Cosmetics,36,18612,1,Weekday
2024-10-09,Bangalore,Electronics,20,16720,0,Weekday
2024-10-09,Bangalore,Clothing,43,13588,1,Weekday
2024-10-09,Bangalore,Groceries,79,4108,0,Weekday
2024-10-09,Bangalore,Furniture,13,36738,0,Weekday
2024-10-09,Bangalore,Cosmetics,32,6880,0,Weekday
2024-10-09,Hyderabad,Electronics,15,28935,0,Weekday
2024-10-09,Hyderabad,Clothing,37,28120,0,Weekday
2024-10-09,Hyderabad,Groceries,54,2970,0,Weekday
2024-10-09,Hyderabad,Furniture,14,74522,1,Weekday
2024-10-09,Hyderabad,Cosmetics,29,16646,1,Weekday
2024-10-10,Kolkata,Electronics,37,52614,1,Weekday
2024-10-10,Kolkata,Clothing,40,12840,0,Weekday
2024-10-10,Kolkata,Groceries,77,10010,0,Weekday
2024-10-10,Kolkata,Furniture,12,39336,0,Weekday
2024-10-10,Kolkata,Cosmetics,30,23430,0,Weekday
2024-10-10,Delhi,Electronics,22,40172,0,Weekday
2024-10-10,Delhi,Clothing,56,30128,1,Weekday
2024-10-10,Delhi,Groceries,86,6364,0,Weekday
2024-10-10,Delhi,Furniture,12,51816,0,Weekday
2024-10-10,Delhi,Cosmetics,28,19264,0,Weekday
2024-10-10,Mumbai,Electronics,26,25454,0,Weekday
2024-10-10,Mumbai,Clothing,45,39915,0,Weekday
2024-10-10,Mumbai,Groceries,48,5712,0,Weekday
2024-10-10,Mumbai,Furniture,12,60156,0,Weekday
2024-10-10,Mumbai,Cosmetics,30,7560,0,Weekday
2024-10-10,Bangalore,Electronics,22,52096,0,Weekday
2024-10-10,Bangalore,Clothing,34,29104,0,Weekday
2024-10-10,Bangalore,Groceries,65,4160,0,Weekday
2024-10-10,Bangalore,Furniture,13,36244,1,Weekday
2024-10-10,Bangalore,Cosmetics,36,18000,0,Weekday
2024-10-10,Hyderabad,Electronics,22,50336,0,Weekday
2024-10-10,Hyderabad,Clothing,40,26160,1,Weekday
2024-10-10,Hyderabad,Groceries,67,3886,0,Weekday
2024-10-10,Hyderabad,Furniture,11,47993,0,Weekday
2024-10-10,Hyderabad,Cosmetics,32,6624,0,Weekday
2024-10-11,Kolkata,Electronics,24,44928,0,Weekday
2024-10-11,Kolkata,Clothing,30,18540,0,Weekday
2024-10-11,Kolkata,Groceries,63,7371,0,Weekday
2024-10-11,Kolkata,Furniture,16,38832,1,Weekday
2024-10-11,Kolkata,Cosmetics,29,17980,0,Weekday
2024-10-11,Delhi,Electronics,25,30225,0,Weekday
2024-10-11,Delhi,Clothing,46,19504,1,Weekday
2024-10-11,Delhi,Groceries,113,7458,1,Weekday
2024-10-11,Delhi,Furniture,11,25784,1,Weekday
2024-10-11,Delhi,Cosmetics,38,21926,0,Weekday
2024-10-11,Mumbai,Electronics,24,53448,0,Weekday
2024-10-11,Mumbai,Clothing,45,15345,0,Weekday
2024-10-11,Mumbai,Groceries,64,5376,0,Weekday
2024-10-11,Mumbai,Furniture,11,56661,0,Weekday
2024-10-11,Mumbai,Cosmetics,32,16864,0,Weekday
2024-10-11,Bangalore,Electronics,26,52156,1,Weekday
2024-10-11,Bangalore,Clothing,44,18040,0,Weekday
2024-10-11,Bangalore,Groceries,75,7650,1,Weekday
2024-10-11,Bangalore,Furniture,17,33558,0,Weekday
2024-10-11,Bangalore,Cosmetics,32,24384,0,Weekday
2024-10-11,Hyderabad,Electronics,15,20715,0,Weekday
2024-10-11,Hyderabad,Clothing,50,46100,0,Weekday
2024-10-11,Hyderabad,Groceries,87,16008,1,Weekday
2024-10-11,Hyderabad,Furniture,11,29612,0,Weekday
2024-10-11,Hyderabad,Cosmetics,30,21960,0,Weekday
2024-10-12,Kolkata,Electronics,29,71166,1,Weekend
2024-10-12,Kolkata,Clothing,48,51840,1,Weekend
2024-10-12,Kolkata,Groceries,64,11072,0,Weekend
2024-10-12,Kolkata,Furniture,15,56520,1,Weekend
2024-10-12,Kolkata,Cosmetics,39,23634,1,Weekend
2024-10-12,Delhi,Electronics,24,32208,0,Weekend
2024-10-12,Delhi,Clothing,32,31200,0,Weekend
2024-10-12,Delhi,Groceries,71,9656,0,Weekend
2024-10-12,Delhi,Furniture,13,42601,0,Weekend
2024-10-12,Delhi,Cosmetics,21,8232,1,Weekend
2024-10-12,Mumbai,Electronics,21,45024,0,Weekend
2024-10-12,Mumbai,Clothing,42,45444,0,Weekend
2024-10-12,Mumbai,Groceries,65,8775,0,Weekend
2024-10-12,Mumbai,Furniture,15,89190,1,Weekend
2024-10-12,Mumbai,Cosmetics,30,22890,0,Weekend
2024-10-12,Bangalore,Electronics,28,62384,1,Weekend
2024-10-12,Bangalore,Clothing,57,61617,1,Weekend
2024-10-12,Bangalore,Groceries,80,9680,1,Weekend
2024-10-12,Bangalore,Furniture,13,77298,1,Weekend
2024-10-12,Bangalore,Cosmetics,34,15402,0,Weekend
2024-10-12,Hyderabad,Electronics,24,39024,1,Weekend
2024-10-12,Hyderabad,Clothing,42,27468,0,Weekend
2024-10-12,Hyderabad,Groceries,97,8827,0,Weekend
2024-10-12,Hyderabad,Furniture,10,51240,0,Weekend
2024-10-12,Hyderabad,Cosmetics,39,7020,1,Weekend
2024-10-13,Kolkata,Electronics,19,25251,1,Weekend
2024-10-13,Kolkata,Clothing,44,50116,1,Weekend
2024-10-13,Kolkata,Groceries,70,13230,0,Weekend
2024-10-13,Kolkata,Furniture,8,41448,0,Weekend
2024-10-13,Kolkata,Cosmetics,35,23905,0,Weekend
2024-10-13,Delhi,Electronics,34,44914,1,Weekend
2024-10-13,Delhi,Clothing,35,39130,1,Weekend
2024-10-13,Delhi,Groceries,84,15372,1,Weekend
2024-10-13,Delhi,Furniture,13,62868,1,Weekend
2024-10-13,Delhi,Cosmetics,31,17701,0,Weekend
2024-10-13,Mumbai,Electronics,33,74250,1,Weekend
2024-10-13,Mumbai,Clothing,48,35136,0,Weekend
2024-10-13,Mumbai,Groceries,75,6375,1,Weekend
2024-10-13,Mumbai,Furniture,14,46914,0,Weekend
2024-10-13,Mumbai,Cosmetics,27,18765,0,Weekend
2024-10-13,Bangalore,Electronics,24,35112,0,Weekend
2024-10-13,Bangalore,Clothing,30,21810,0,Weekend
2024-10-13,Bangalore,Groceries,98,12054,1,Weekend
2024-10-13,Bangalore,Furniture,13,76804,0,Weekend
2024-10-13,Bangalore,Cosmetics,31,11005,1,Weekend
2024-10-13,Hyderabad,Electronics,22,52272,0,Weekend
2024-10-13,Hyderabad,Clothing,33,33495,0,Weekend
2024-10-13,Hyderabad,Groceries,71,4757,0,Weekend
2024-10-13,Hyderabad,Furniture,12,27948,0,Weekend
2024-10-13,Hyderabad,Cosmetics,20,10980,1,Weekend
2024-10-14,Kolkata,Electronics,21,24318,0,Weekday
2024-10-14,Kolkata,Clothing,40,47520,0,Weekday
2024-10-14,Kolkata,Groceries,80,8320,0,Weekday
2024-10-14,Kolkata,Furniture,12,38448,0,Weekday
2024-10-14,Kolkata,Cosmetics,39,10608,0,Weekday
2024-10-14,Delhi,Electronics,25,48500,0,Weekday
2024-10-14,Delhi,Clothing,41,29520,0,Weekday
2024-10-14,Delhi,Groceries,57,3933,0,Weekday
2024-10-14,Delhi,Furniture,10,25230,0,Weekday
2024-10-14,Delhi,Cosmetics,37,15540,0,Weekday
2024-10-14,Mumbai,Electronics,27,33291,0,Weekday
2024-10-14,Mumbai,Clothing,38,35150,0,Weekday
2024-10-14,Mumbai,Groceries,63,10773,0,Weekday
2024-10-14,Mumbai,Furniture,19,68381,1,Weekday
2024-10-14,Mumbai,Cosmetics,19,3496,0,Weekday
2024-10-14,Bangalore,Electronics,37,51245,1,Weekday
2024-10-14,Bangalore,Clothing,47,32806,0,Weekday
2024-10-14,Bangalore,Groceries,69,10971,0,Weekday
2024-10-14,Bangalore,Furniture,10,54790,0,Weekday
2024-10-14,Bangalore,Cosmetics,32,23328,1,Weekday
2024-10-14,Hyderabad,Electronics,25,37350,0,Weekday
2024-10-14,Hyderabad,Clothing,47,29610,0,Weekday
2024-10-14,Hyderabad,Groceries,77,8393,1,Weekday
2024-10-14,Hyderabad,Furniture,13,52806,0,Weekday
2024-10-14,Hyderabad,Cosmetics,34,19142,1,Weekday
2024-10-15,Kolkata,Electronics,22,42504,0,Weekday
2024-10-15,Kolkata,Clothing,48,47136,0,Weekday
2024-10-15,Kolkata,Groceries,70,10220,1,Weekday
2024-10-15,Kolkata,Furniture,11,59895,0,Weekday
2024-10-15,Kolkata,Cosmetics,47,19552,1,Weekday
2024-10-15,Delhi,Electronics,30,73470,0,Weekday
2024-10-15,Delhi,Clothing,46,52762,0,Weekday
2024-10-15,Delhi,Groceries,73,8979,0,Weekday
2024-10-15,Delhi,Furniture,13,34138,0,Weekday
2024-10-15,Delhi,Cosmetics,31,12214,0,Weekday
2024-10-15,Mumbai,Electronics,21,41475,0,Weekday
2024-10-15,Mumbai,Clothing,47,18706,1,Weekday
2024-10-15,Mumbai,Groceries,67,11658,0,Weekday
2024-10-15,Mumbai,Furniture,13,38012,0,Weekday
2024-10-15,Mumbai,Cosmetics,43,11094,1,Weekday
2024-10-15,Bangalore,Electronics,23,46736,0,Weekday
2024-10-15,Bangalore,Clothing,41,28536,0,Weekday
2024-10-15,Bangalore,Groceries,77,11781,1,Weekday
2024-10-15,Bangalore,Furniture,13,46358,0,Weekday
2024-10-15,Bangalore,Cosmetics,25,12925,0,Weekday
2024-10-15,Hyderabad,Electronics,21,51114,0,Weekday
2024-10-15,Hyderabad,Clothing,45,52650,0,Weekday
2024-10-15,Hyderabad,Groceries,64,10944,0,Weekday
2024-10-15,Hyderabad,Furniture,10,29660,1,Weekday
2024-10-15,Hyderabad,Cosmetics,34,16456,0,Weekday
2024-10-16,Kolkata,Electronics,25,36925,1,Weekday
2024-10-16,Kolkata,Clothing,44,47388,0,Weekday
2024-10-16,Kolkata,Groceries,55,4400,0,Weekday
2024-10-16,Kolkata,Furniture,13,40885,0,Weekday
2024-10-16,Kolkata,Cosmetics,27,15390,0,Weekday
2024-10-16,Delhi,Electronics,25,45175,0,Weekday
2024-10-16,Delhi,Clothing,49,38514,0,Weekday
2024-10-16,Delhi,Groceries,49,4900,1,Weekday
2024-10-16,Delhi,Furniture,14,30618,0,Weekday
2024-10-16,Delhi,Cosmetics,37,29119,0,Weekday
2024-10-16,Mumbai,Electronics,24,43200,0,Weekday
2024-10-16,Mumbai,Clothing,42,43302,1,Weekday
2024-10-16,Mumbai,Groceries,85,10370,1,Weekday
2024-10-16,Mumbai,Furniture,10,18540,0,Weekday
2024-10-16,Mumbai,Cosmetics,37,8214,0,Weekday
2024-10-16,Bangalore,Electronics,19,32262,0,Weekday
2024-10-16,Bangalore,Clothing,32,28352,0,Weekday
2024-10-16,Bangalore,Groceries,89,13261,0,Weekday
2024-10-16,Bangalore,Furniture,12,54420,0,Weekday
2024-10-16,Bangalore,Cosmetics,31,18197,0,Weekday
2024-10-16,Hyderabad,Electronics,27,24408,1,Weekday
2024-10-16,Hyderabad,Clothing,56,21392,1,Weekday
2024-10-16,Hyderabad,Groceries,55,10230,0,Weekday
2024-10-16,Hyderabad,Furniture,8,43704,0,Weekday
2024-10-16,Hyderabad,Cosmetics,25,19375,0,Weekday
2024-10-17,Kolkata,Electronics,24,26520,0,Weekday
2024-10-17,Kolkata,Clothing,60,33540,1,Weekday
2024-10-17,Kolkata,Groceries,78,9282,1,Weekday
2024-10-17,Kolkata,Furniture,10,48430,1,Weekday
2024-10-17,Kolkata,Cosmetics,31,12245,0,Weekday
2024-10-17,Delhi,Electronics,24,32016,0,Weekday
2024-10-17,Delhi,Clothing,41,21730,0,Weekday
2024-10-17,Delhi,Groceries,80,8080,0,Weekday
2024-10-17,Delhi,Furniture,13,45370,1,Weekday
2024-10-17,Delhi,Cosmetics,39,27612,1,Weekday
2024-10-17,Mumbai,Electronics,33,36960,0,Weekday
2024-10-17,Mumbai,Clothing,46,17158,0,Weekday
2024-10-17,Mumbai,Groceries,78,4056,0,Weekday
2024-10-17,Mumbai,Furniture,13,49764,0,Weekday
2024-10-17,Mumbai,Cosmetics,35,27300,0,Weekday
2024-10-17,Bangalore,Electronics,22,49698,0,Weekday
2024-10-17,Bangalore,Clothing,47,31725,1,Weekday
2024-10-17,Bangalore,Groceries,70,6160,0,Weekday
2024-10-17,Bangalore,Furniture,12,61872,0,Weekday
2024-10-17,Bangalore,Cosmetics,32,19616,1,Weekday
2024-10-17,Hyderabad,Electronics,25,31975,0,Weekday
2024-10-17,Hyderabad,Clothing,37,12284,0,Weekday
2024-10-17,Hyderabad,Groceries,77,4312,0,Weekday
2024-10-17,Hyderabad,Furniture,12,36324,0,Weekday
2024-10-17,Hyderabad,Cosmetics,23,3979,0,Weekday
2024-10-18,Kolkata,Electronics,22,21758,0,Weekday
2024-10-18,Kolkata,Clothing,40,37840,0,Weekday
2024-10-18,Kolkata,Groceries,73,7373,0,Weekday
2024-10-18,Kolkata,Furniture,14,60032,0,Weekday
2024-10-18,Kolkata,Cosmetics,33,25839,0,Weekday
2024-10-18,Delhi,Electronics,27,38961,0,Weekday
2024-10-18,Delhi,Clothing,42,45528,0,Weekday
2024-10-18,Delhi,Groceries,93,5115,0,Weekday
2024-10-18,Delhi,Furniture,9,53235,0,Weekday
2024-10-18,Delhi,Cosmetics,21,16737,0,Weekday
2024-10-18,Mumbai,Electronics,28,23016,1,Weekday
2024-10-18,Mumbai,Clothing,47,44932,1,Weekday
2024-10-18,Mumbai,Groceries,80,11440,0,Weekday
2024-10-18,Mumbai,Furniture,16,69632,1,Weekday
2024-10-18,Mumbai,Cosmetics,37,6216,0,Weekday
2024-10-18,Bangalore,Electronics,23,51934,0,Weekday
2024-10-18,Bangalore,Clothing,43,49450,0,Weekday
2024-10-18,Bangalore,Groceries,68,12648,0,Weekday
2024-10-18,Bangalore,Furniture,12,61608,1,Weekday
2024-10-18,Bangalore,Cosmetics,22,3696,0,Weekday
2024-10-18,Hyderabad,Electronics,24,29232,0,Weekday
2024-10-18,Hyderabad,Clothing,36,30888,0,Weekday
2024-10-18,Hyderabad,Groceries,83,6474,0,Weekday
2024-10-18,Hyderabad,Furniture,9,24462,0,Weekday
2024-10-18,Hyderabad,Cosmetics,34,26078,0,Weekday
2024-10-19,Kolkata,Electronics,20,34240,1,Weekend
2024-10-19,Kolkata,Clothing,46,49266,1,Weekend
2024-10-19,Kolkata,Groceries,68,11628,1,Weekend
2024-10-19,Kolkata,Furniture,11,49511,1,Weekend
2024-10-19,Kolkata,Cosmetics,29,15950,0,Weekend
2024-10-19,Delhi,Electronics,17,23477,0,Weekend
2024-10-19,Delhi,Clothing,43,30186,0,Weekend
2024-10-19,Delhi,Groceries,72,8712,1,Weekend
2024-10-19,Delhi,Furniture,15,45465,1,Weekend
2024-10-19,Delhi,Cosmetics,41,30012,1,Weekend
2024-10-19,Mumbai,Electronics,20,36720,0,Weekend
2024-10-19,Mumbai,Clothing,46,30498,0,Weekend
2024-10-19,Mumbai,Groceries,71,6248,0,Weekend
2024-10-19,Mumbai,Furniture,13,50453,1,Weekend
2024-10-19,Mumbai,Cosmetics,28,12180,1,Weekend
2024-10-19,Bangalore,Electronics,24,58272,0,Weekend
2024-10-19,Bangalore,Clothing,39,35958,1,Weekend
2024-10-19,Bangalore,Groceries,61,4087,0,Weekend
2024-10-19,Bangalore,Furniture,12,21288,1,Weekend
2024-10-19,Bangalore,Cosmetics,36,19908,0,Weekend
2024-10-19,Hyderabad,Electronics,24,23448,0,Weekend
2024-10-19,Hyderabad,Clothing,41,36572,1,Weekend
2024-10-19,Hyderabad,Groceries,78,7176,1,Weekend
2024-10-19,Hyderabad,Furniture,11,17391,1,Weekend
2024-10-19,Hyderabad,Cosmetics,33,5379,1,Weekend
2024-10-20,Kolkata,Electronics,27,26514,0,Weekend
2024-10-20,Kolkata,Clothing,45,48150,0,Weekend
2024-10-20,Kolkata,Groceries,79,5688,0,Weekend
2024-10-20,Kolkata,Furniture,19,98762,1,Weekend
2024-10-20,Kolkata,Cosmetics,23,9361,0,Weekend
2024-10-20,Delhi,Electronics,23,20079,0,Weekend
2024-10-20,Delhi,Clothing,52,52988,1,Weekend
2024-10-20,Delhi,Groceries,62,7812,0,Weekend
2024-10-20,Delhi,Furniture,14,52150,1,Weekend
2024-10-20,Delhi,Cosmetics,32,25344,0,Weekend
2024-10-20,Mumbai,Electronics,24,47808,1,Weekend
2024-10-20,Mumbai,Clothing,43,28251,1,Weekend
2024-10-20,Mumbai,Groceries,89,12727,1,Weekend
2024-10-20,Mumbai,Furniture,13,68991,0,Weekend
2024-10-20,Mumbai,Cosmetics,32,25184,0,Weekend
2024-10-20,Bangalore,Electronics,31,38812,0,Weekend
2024-10-20,Bangalore,Clothing,52,16640,1,Weekend
2024-10-20,Bangalore,Groceries,97,6596,1,Weekend
2024-10-20,Bangalore,Furniture,15,63225,1,Weekend
2024-10-20,Bangalore,Cosmetics,32,13088,0,Weekend
2024-10-20,Hyderabad,Electronics,34,50728,1,Weekend
2024-10-20,Hyderabad,Clothing,61,62220,1,Weekend
2024-10-20,Hyderabad,Groceries,85,15300,0,Weekend
2024-10-20,Hyderabad,Furniture,11,52987,0,Weekend
2024-10-20,Hyderabad,Cosmetics,32,6080,1,Weekend
2024-10-21,Kolkata,Electronics,24,46752,0,Weekday
2024-10-21,Kolkata,Clothing,47,40279,0,Weekday
2024-10-21,Kolkata,Groceries,83,11703,0,Weekday
2024-10-21,Kolkata,Furniture,14,58982,0,Weekday
2024-10-21,Kolkata,Cosmetics,21,14049,0,Weekday
2024-10-21,Delhi,Electronics,31,76229,1,Weekday
2024-10-21,Delhi,Clothing,40,44920,0,Weekday
2024-10-21,Delhi,Groceries,82,6642,0,Weekday
2024-10-21,Delhi,Furniture,16,37104,1,Weekday
2024-10-21,Delhi,Cosmetics,28,6692,1,Weekday
2024-10-21,Mumbai,Electronics,23,47035,0,Weekday
2024-10-21,Mumbai,Clothing,45,21150,1,Weekday
2024-10-21,Mumbai,Groceries,60,4320,0,Weekday
2024-10-21,Mumbai,Furniture,10,55320,0,Weekday
2024-10-21,Mumbai,Cosmetics,25,18850,0,Weekday
2024-10-21,Bangalore,Electronics,25,34375,1,Weekday
2024-10-21,Bangalore,Clothing,46,21758,0,Weekday
2024-10-21,Bangalore,Groceries,83,14525,0,Weekday
2024-10-21,Bangalore,Furniture,17,81838,0,Weekday
2024-10-21,Bangalore,Cosmetics,29,18212,0,Weekday
2024-10-21,Hyderabad,Electronics,18,31680,1,Weekday
2024-10-21,Hyderabad,Clothing,51,26112,0,Weekday
2024-10-21,Hyderabad,Groceries,88,14256,0,Weekday
2024-10-21,Hyderabad,Furniture,10,28350,0,Weekday
2024-10-21,Hyderabad,Cosmetics,38,18316,0,Weekday
2024-10-22,Kolkata,Electronics,33,38808,0,Weekday
2024-10-22,Kolkata,Clothing,44,46200,0,Weekday
2024-10-22,Kolkata,Groceries,83,10458,0,Weekday
2024-10-22,Kolkata,Furniture,12,56700,0,Weekday
2024-10-22,Kolkata,Cosmetics,42,24780,1,Weekday
2024-10-22,Delhi,Electronics,35,82320,1,Weekday
2024-10-22,Delhi,Clothing,44,50556,0,Weekday
2024-10-22,Delhi,Groceries,89,13795,0,Weekday
2024-10-22,Delhi,Furniture,16,86704,1,Weekday
2024-10-22,Delhi,Cosmetics,31,7626,0,Weekday
2024-10-22,Mumbai,Electronics,25,61500,1,Weekday
2024-10-22,Mumbai,Clothing,54,41958,0,Weekday
2024-10-22,Mumbai,Groceries,71,7526,0,Weekday
2024-10-22,Mumbai,Furniture,17,61421,1,Weekday
2024-10-22,Mumbai,Cosmetics,27,5940,0,Weekday
2024-10-22,Bangalore,Electronics,29,34365,0,Weekday
2024-10-22,Bangalore,Clothing,46,41492,0,Weekday
2024-10-22,Bangalore,Groceries,76,5700,0,Weekday
2024-10-22,Bangalore,Furniture,12,47424,0,Weekday
2024-10-22,Bangalore,Cosmetics,29,22533,0,Weekday
2024-10-22,Hyderabad,Electronics,22,40612,0,Weekday
2024-10-22,Hyderabad,Clothing,50,26450,0,Weekday
2024-10-22,Hyderabad,Groceries,75,10125,0,Weekday
2024-10-22,Hyderabad,Furniture,11,61534,0,Weekday
2024-10-22,Hyderabad,Cosmetics,28,13804,0,Weekday
2024-10-23,Kolkata,Electronics,25,36875,0,Weekday
